#group,false,false,true,true,false,false,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string
#default,_result,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:49:37.890005Z,4.895373814,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:49:38.890005Z,4.975099743,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:49:39.890005Z,6.128694477,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:49:40.890005Z,6.633553025,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:49:41.890005Z,3.406918418,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:49:42.890005Z,3.831875732,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:49:43.890005Z,5.524236871,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:49:44.890005Z,5.065906759,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:49:45.890005Z,4.403909998,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:49:46.890005Z,3.224176407,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:49:47.890005Z,5.222747175,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:49:48.890005Z,4.021575683,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:49:49.890005Z,4.5600256,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:49:50.890005Z,4.49190431,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:49:51.890005Z,6.193968896,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:49:52.890005Z,5.560248372,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:49:53.890005Z,7.108860597,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:49:54.890005Z,5.441100664,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:49:55.890005Z,6.111555465,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:49:56.890005Z,8.558092579,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:49:57.890005Z,5.142196056,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:49:58.890005Z,4.060532546,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:49:59.890005Z,6.798071085,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:50:00.890005Z,2.95625307,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:50:01.890005Z,4.97386999,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:50:02.890005Z,4.390414029,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:50:03.890005Z,6.154012265,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:50:04.890005Z,5.27935209,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:50:05.890005Z,6.858171967,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:50:06.890005Z,5.053542953,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:50:07.890005Z,5.083829762,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:50:08.890005Z,6.087969387,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:50:09.890005Z,5.552359384,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:50:10.890005Z,4.552201537,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:50:11.890005Z,7.900108336,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:50:12.890005Z,4.312146486,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:50:13.890005Z,5.561165868,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:50:14.890005Z,8.330377051,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:50:15.890005Z,8.941356086,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:50:16.890005Z,1.99248191,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:50:17.890005Z,6.832097501,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:50:18.890005Z,2.950393941,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:50:19.890005Z,9.776177292,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:50:20.890005Z,11.05174272,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:50:21.890005Z,1.186511603,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:50:22.890005Z,9.841865187,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:50:23.890005Z,3.679114079,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:50:24.890005Z,9.497104156,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:50:25.890005Z,10.52794244,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:50:26.890005Z,9.745660809,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:50:27.890005Z,11.06306495,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:50:28.890005Z,8.060964935,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:50:29.890005Z,12.21761112,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:50:30.890005Z,6.187111605,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:50:31.890005Z,9.261091152,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:50:32.890005Z,11.72937562,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:50:33.890005Z,6.900627539,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:50:34.890005Z,9.823546949,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:50:35.890005Z,8.023847459,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:50:36.890005Z,14.34310656,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:50:37.890005Z,9.511241249,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:50:38.890005Z,5.037143774,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:50:39.890005Z,8.37496197,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:50:40.890005Z,9.739568677,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:50:41.890005Z,6.494801221,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:50:42.890005Z,7.110633514,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:50:43.890005Z,11.15176347,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:50:44.890005Z,6.785167785,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:50:45.890005Z,6.985348205,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:50:46.890005Z,3.596612918,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:50:47.890005Z,3.042839873,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:50:48.890005Z,2.663040588,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:50:49.890005Z,3.939109572,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:50:50.890005Z,3.914330834,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:50:51.890005Z,3.730473034,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:50:52.890005Z,12.5301036,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:50:53.890005Z,4.808422228,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:50:54.890005Z,3.051448086,Column27,Feature Table
,,19,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:50:55.890005Z,4.964215814,Column27,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:34:17.890005Z,0.931841236,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:34:18.890005Z,3.982578742,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:34:19.890005Z,1.153664516,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:34:20.890005Z,1.20985334,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:34:21.890005Z,2.990930263,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:34:22.890005Z,4.495665928,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:34:23.890005Z,2.184342136,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:34:24.890005Z,2.909914126,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:34:25.890005Z,3.44524201,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:34:26.890005Z,2.263631633,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:34:27.890005Z,6.14006245,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:34:28.890005Z,3.365891406,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:34:29.890005Z,1.500623535,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:34:30.890005Z,2.275222227,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:34:31.890005Z,2.515396645,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:34:32.890005Z,3.62385289,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:34:33.890005Z,2.984044271,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:34:34.890005Z,3.597354889,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:34:35.890005Z,6.382359333,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:34:36.890005Z,2.639013475,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:34:37.890005Z,4.145832715,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:34:38.890005Z,3.748950664,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:34:39.890005Z,2.896639974,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:34:40.890005Z,4.006277795,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:34:41.890005Z,6.193430144,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:34:42.890005Z,3.071429632,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:34:43.890005Z,4.871691916,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:34:44.890005Z,3.062286132,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:34:45.890005Z,2.416339002,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:34:46.890005Z,1.631731845,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:34:47.890005Z,1.213584181,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:34:48.890005Z,3.038128657,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:34:49.890005Z,1.948885808,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:34:50.890005Z,1.4546039,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:34:51.890005Z,2.572215984,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:34:52.890005Z,1.000487366,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:34:53.890005Z,1.302264892,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:34:54.890005Z,1.171975982,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:34:55.890005Z,2.789933057,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:34:56.890005Z,0.829232468,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:34:57.890005Z,1.330423291,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:34:58.890005Z,1.446850287,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:34:59.890005Z,1.205775088,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:00.890005Z,1.493396016,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:01.890005Z,4.345111869,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:02.890005Z,0.919240468,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:03.890005Z,1.937415314,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:04.890005Z,1.28592687,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:05.890005Z,3.834543197,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:06.890005Z,1.284494499,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:07.890005Z,1.362351001,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:08.890005Z,5.833247291,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:09.890005Z,3.176960292,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:10.890005Z,1.646308555,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:11.890005Z,1.317000623,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:12.890005Z,3.785221247,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:13.890005Z,5.071571572,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:14.890005Z,3.169203826,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:15.890005Z,1.070610606,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:16.890005Z,3.543622971,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:17.890005Z,2.096282823,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:18.890005Z,3.681073978,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:19.890005Z,2.426222468,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:20.890005Z,1.456713679,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:21.890005Z,1.507156362,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:22.890005Z,2.915327803,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:23.890005Z,1.689574007,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:24.890005Z,1.230613639,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:25.890005Z,5.64411197,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:26.890005Z,2.486424646,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:27.890005Z,4.490262168,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:28.890005Z,0.826516461,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:29.890005Z,1.086403462,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:30.890005Z,2.700695125,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:31.890005Z,3.467630728,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:32.890005Z,1.221648199,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:33.890005Z,2.459381206,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:34.890005Z,4.222669966,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:35.890005Z,1.504617741,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:36.890005Z,1.265449061,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:37.890005Z,2.894538674,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:38.890005Z,2.059910867,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:39.890005Z,3.577839499,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:40.890005Z,2.172617292,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:41.890005Z,1.630466354,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:42.890005Z,2.516347368,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:43.890005Z,2.045759824,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:44.890005Z,4.542733476,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:45.890005Z,1.926844506,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:46.890005Z,3.641754284,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:47.890005Z,2.001319986,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:48.890005Z,1.769800423,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:49.890005Z,1.685955349,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:50.890005Z,3.170661116,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:51.890005Z,3.27232971,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:52.890005Z,3.266809589,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:53.890005Z,3.116571528,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:54.890005Z,1.724013869,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:55.890005Z,5.085464567,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:56.890005Z,3.205118739,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:57.890005Z,2.956722279,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:58.890005Z,2.733583504,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:59.890005Z,0.702475527,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:36:00.890005Z,1.664676004,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:36:01.890005Z,1.172116646,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:36:02.890005Z,0.614282891,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:36:03.890005Z,2.430602864,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:36:04.890005Z,2.278040949,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:36:05.890005Z,2.505713148,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:36:06.890005Z,5.392032152,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:36:07.890005Z,2.741959876,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:36:08.890005Z,2.573205195,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:36:09.890005Z,1.565750692,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:36:10.890005Z,3.364826386,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:36:11.890005Z,3.227945731,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:36:12.890005Z,0.807014869,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:36:13.890005Z,4.364212765,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:36:14.890005Z,1.441678688,Column28,Feature Table
,,20,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:36:15.890005Z,6.389661578,Column28,Feature Table
